STATIONS_ID,MESS_DATUM,QN_9,TT_TU,RF_TU,eor
5705,2022-07-26 11:00:00,3,25.3,38.0,eor
5705,2022-07-26 12:00:00,3,24.4,38.0,eor
5705,2022-07-26 13:00:00,3,26.3,35.0,eor
5705,2022-07-26 14:00:00,3,26.8,33.0,eor
5705,2022-07-26 15:00:00,3,26.0,37.0,eor
5705,2022-07-26 16:00:00,3,24.9,38.0,eor
5705,2022-07-26 17:00:00,3,24.2,42.0,eor
5705,2022-07-26 18:00:00,3,24.1,42.0,eor
5705,2022-07-26 19:00:00,3,22.4,47.0,eor
5705,2022-07-26 20:00:00,3,21.9,49.0,eor
5705,2022-07-26 21:00:00,3,20.5,56.0,eor
5705,2022-07-26 22:00:00,3,20.2,57.0,eor
5705,2022-07-26 23:00:00,3,19.5,60.0,eor
5705,2022-07-27 00:00:00,3,18.8,63.0,eor
5705,2022-07-27 01:00:00,3,18.0,67.0,eor
5705,2022-07-27 02:00:00,3,17.9,69.0,eor
5705,2022-07-27 03:00:00,3,16.7,80.0,eor
5705,2022-07-27 04:00:00,3,15.5,90.0,eor
5705,2022-07-27 05:00:00,3,15.5,90.0,eor
5705,2022-07-27 06:00:00,3,15.9,84.0,eor
5705,2022-07-27 07:00:00,3,17.5,74.0,eor
5705,2022-07-27 08:00:00,3,18.0,73.0,eor
5705,2022-07-27 09:00:00,3,20.4,64.0,eor
5705,2022-07-27 10:00:00,3,21.8,54.0,eor
5705,2022-07-27 11:00:00,3,23.3,47.0,eor
5705,2022-07-27 12:00:00,3,22.0,49.0,eor
5705,2022-07-27 13:00:00,3,23.7,41.0,eor
5705,2022-07-27 14:00:00,3,22.9,43.0,eor
5705,2022-07-27 15:00:00,3,23.8,37.0,eor
5705,2022-07-27 16:00:00,3,24.1,37.0,eor
5705,2022-07-27 17:00:00,3,22.6,40.0,eor
5705,2022-07-27 18:00:00,3,22.2,39.0,eor
5705,2022-07-27 19:00:00,3,20.5,43.0,eor
5705,2022-07-27 20:00:00,3,18.8,48.0,eor
5705,2022-07-27 21:00:00,3,18.1,49.0,eor
5705,2022-07-27 22:00:00,3,17.1,50.0,eor
5705,2022-07-27 23:00:00,3,15.7,56.0,eor
5705,2022-07-28 00:00:00,3,15.0,58.0,eor
5705,2022-07-28 01:00:00,3,14.1,60.0,eor
5705,2022-07-28 02:00:00,3,13.8,60.0,eor
5705,2022-07-28 03:00:00,3,13.5,61.0,eor
5705,2022-07-28 04:00:00,3,13.2,62.0,eor
5705,2022-07-28 05:00:00,3,13.6,62.0,eor
5705,2022-07-28 06:00:00,3,15.5,57.0,eor
5705,2022-07-28 07:00:00,3,18.3,50.0,eor
5705,2022-07-28 08:00:00,3,20.1,48.0,eor
5705,2022-07-28 09:00:00,3,22.8,41.0,eor
5705,2022-07-28 10:00:00,3,24.7,37.0,eor
5705,2022-07-28 11:00:00,3,25.1,34.0,eor
5705,2022-07-28 12:00:00,3,27.0,30.0,eor
5705,2022-07-28 13:00:00,3,27.4,31.0,eor
5705,2022-07-28 14:00:00,3,28.0,30.0,eor
5705,2022-07-28 15:00:00,3,27.5,31.0,eor
5705,2022-07-28 16:00:00,3,28.3,28.0,eor
5705,2022-07-28 17:00:00,3,26.3,32.0,eor
5705,2022-07-28 18:00:00,3,25.4,33.0,eor
5705,2022-07-28 19:00:00,3,24.3,36.0,eor
5705,2022-07-28 20:00:00,3,22.9,39.0,eor
5705,2022-07-28 21:00:00,3,22.0,42.0,eor
5705,2022-07-28 22:00:00,3,21.2,44.0,eor
5705,2022-07-28 23:00:00,3,20.7,43.0,eor
5705,2022-07-29 00:00:00,3,19.9,44.0,eor
5705,2022-07-29 01:00:00,3,18.9,46.0,eor
5705,2022-07-29 02:00:00,3,18.3,47.0,eor
5705,2022-07-29 03:00:00,3,17.9,48.0,eor
5705,2022-07-29 04:00:00,3,17.3,50.0,eor
5705,2022-07-29 05:00:00,3,17.2,51.0,eor
5705,2022-07-29 06:00:00,3,19.6,47.0,eor
5705,2022-07-29 07:00:00,3,22.1,44.0,eor
5705,2022-07-29 08:00:00,3,24.7,40.0,eor
5705,2022-07-29 09:00:00,3,24.4,40.0,eor
5705,2022-07-29 10:00:00,3,26.0,40.0,eor
5705,2022-07-29 11:00:00,3,24.8,43.0,eor
5705,2022-07-29 12:00:00,3,27.0,38.0,eor
5705,2022-07-29 13:00:00,3,26.6,38.0,eor
5705,2022-07-29 14:00:00,3,25.1,45.0,eor
5705,2022-07-29 15:00:00,3,21.6,75.0,eor
5705,2022-07-29 16:00:00,3,19.6,82.0,eor
5705,2022-07-29 17:00:00,3,19.5,74.0,eor
5705,2022-07-29 18:00:00,3,18.9,84.0,eor
5705,2022-07-29 19:00:00,3,18.4,83.0,eor
5705,2022-07-29 20:00:00,3,17.8,90.0,eor
5705,2022-07-29 21:00:00,3,17.5,92.0,eor
5705,2022-07-29 22:00:00,3,16.8,94.0,eor
5705,2022-07-29 23:00:00,3,16.4,94.0,eor
5705,2022-07-30 00:00:00,3,15.9,95.0,eor
5705,2022-07-30 01:00:00,3,15.7,95.0,eor
5705,2022-07-30 02:00:00,3,15.3,96.0,eor
5705,2022-07-30 03:00:00,3,14.7,96.0,eor
5705,2022-07-30 04:00:00,3,15.0,95.0,eor
5705,2022-07-30 05:00:00,3,15.4,94.0,eor
5705,2022-07-30 06:00:00,3,15.5,92.0,eor
5705,2022-07-30 07:00:00,3,17.0,89.0,eor
5705,2022-07-30 08:00:00,3,18.0,84.0,eor
5705,2022-07-30 09:00:00,3,21.0,67.0,eor
5705,2022-07-30 10:00:00,3,22.9,58.0,eor
5705,2022-07-30 11:00:00,3,24.0,45.0,eor
5705,2022-07-30 12:00:00,3,25.2,39.0,eor
5705,2022-07-30 13:00:00,3,25.8,41.0,eor
5705,2022-07-30 14:00:00,3,25.9,38.0,eor
5705,2022-07-30 15:00:00,3,27.5,35.0,eor
5705,2022-07-30 16:00:00,3,27.1,34.0,eor
5705,2022-07-30 17:00:00,3,26.1,34.0,eor
5705,2022-07-30 18:00:00,3,22.1,57.0,eor
5705,2022-07-30 19:00:00,3,20.7,63.0,eor
5705,2022-07-30 20:00:00,3,19.0,67.0,eor
5705,2022-07-30 21:00:00,3,18.5,70.0,eor
5705,2022-07-30 22:00:00,3,17.2,76.0,eor
5705,2022-07-30 23:00:00,3,16.9,77.0,eor
5705,2022-07-31 00:00:00,3,16.8,78.0,eor
5705,2022-07-31 01:00:00,3,15.8,82.0,eor
5705,2022-07-31 02:00:00,3,14.8,86.0,eor
5705,2022-07-31 03:00:00,3,14.4,87.0,eor
5705,2022-07-31 04:00:00,3,14.2,87.0,eor
5705,2022-07-31 05:00:00,3,14.6,87.0,eor
5705,2022-07-31 06:00:00,3,16.1,81.0,eor
5705,2022-07-31 07:00:00,3,19.7,65.0,eor
5705,2022-07-31 08:00:00,3,22.5,54.0,eor
5705,2022-07-31 09:00:00,3,23.6,45.0,eor
5705,2022-07-31 10:00:00,3,25.8,39.0,eor
5705,2022-07-31 11:00:00,3,27.1,36.0,eor
5705,2022-07-31 12:00:00,3,28.5,35.0,eor
5705,2022-07-31 13:00:00,3,26.9,36.0,eor
5705,2022-07-31 14:00:00,3,28.1,35.0,eor
5705,2022-07-31 15:00:00,3,28.3,33.0,eor
5705,2022-07-31 16:00:00,3,28.4,33.0,eor
5705,2022-07-31 17:00:00,3,28.6,33.0,eor
5705,2022-07-31 18:00:00,3,28.8,32.0,eor
5705,2022-07-31 19:00:00,3,27.0,35.0,eor
5705,2022-07-31 20:00:00,3,25.4,42.0,eor
5705,2022-07-31 21:00:00,3,24.6,45.0,eor
5705,2022-07-31 22:00:00,3,23.4,49.0,eor
5705,2022-07-31 23:00:00,3,22.1,53.0,eor
5705,2022-08-01 00:00:00,3,21.8,56.0,eor
5705,2022-08-01 01:00:00,3,21.2,60.0,eor
5705,2022-08-01 02:00:00,3,20.1,65.0,eor
5705,2022-08-01 03:00:00,3,19.1,69.0,eor
5705,2022-08-01 04:00:00,3,18.6,74.0,eor
5705,2022-08-01 05:00:00,3,18.9,73.0,eor
5705,2022-08-01 06:00:00,3,20.1,71.0,eor
5705,2022-08-01 07:00:00,3,22.1,63.0,eor
5705,2022-08-01 08:00:00,3,22.7,61.0,eor
5705,2022-08-01 09:00:00,3,22.8,60.0,eor
5705,2022-08-01 10:00:00,3,25.2,53.0,eor
5705,2022-08-01 11:00:00,3,24.8,51.0,eor
5705,2022-08-01 12:00:00,3,25.9,45.0,eor
5705,2022-08-01 13:00:00,3,26.9,42.0,eor
5705,2022-08-01 14:00:00,3,26.1,43.0,eor
5705,2022-08-01 15:00:00,3,27.3,41.0,eor
5705,2022-08-01 16:00:00,3,27.3,37.0,eor
5705,2022-08-01 17:00:00,3,27.4,39.0,eor
5705,2022-08-01 18:00:00,3,26.4,40.0,eor
5705,2022-08-01 19:00:00,3,25.2,45.0,eor
5705,2022-08-01 20:00:00,3,24.0,50.0,eor
5705,2022-08-01 21:00:00,3,22.9,55.0,eor
5705,2022-08-01 22:00:00,3,21.5,58.0,eor
5705,2022-08-01 23:00:00,3,20.6,63.0,eor
5705,2022-08-02 00:00:00,3,19.5,67.0,eor
5705,2022-08-02 01:00:00,3,19.5,68.0,eor
5705,2022-08-02 02:00:00,3,18.6,72.0,eor
5705,2022-08-02 03:00:00,3,18.5,73.0,eor
5705,2022-08-02 04:00:00,3,18.0,75.0,eor
5705,2022-08-02 05:00:00,3,17.9,76.0,eor
5705,2022-08-02 06:00:00,3,20.2,66.0,eor
5705,2022-08-02 07:00:00,3,21.7,60.0,eor
5705,2022-08-02 08:00:00,3,23.9,53.0,eor
5705,2022-08-02 09:00:00,3,25.0,49.0,eor
5705,2022-08-02 10:00:00,3,26.9,41.0,eor
5705,2022-08-02 11:00:00,3,27.4,37.0,eor
5705,2022-08-02 12:00:00,3,27.7,34.0,eor
5705,2022-08-02 13:00:00,3,28.5,33.0,eor
5705,2022-08-02 14:00:00,3,30.4,29.0,eor
5705,2022-08-02 15:00:00,3,29.9,29.0,eor
5705,2022-08-02 16:00:00,3,29.2,29.0,eor
5705,2022-08-02 17:00:00,3,28.8,30.0,eor
5705,2022-08-02 18:00:00,3,28.3,32.0,eor
5705,2022-08-02 19:00:00,3,26.2,35.0,eor
5705,2022-08-02 20:00:00,3,24.7,38.0,eor
5705,2022-08-02 21:00:00,3,23.0,42.0,eor
5705,2022-08-02 22:00:00,3,21.0,49.0,eor
5705,2022-08-02 23:00:00,3,20.1,54.0,eor
5705,2022-08-03 00:00:00,3,18.7,57.0,eor
5705,2022-08-03 01:00:00,3,17.1,64.0,eor
5705,2022-08-03 02:00:00,3,16.8,65.0,eor
5705,2022-08-03 03:00:00,3,16.1,68.0,eor
5705,2022-08-03 04:00:00,3,15.3,71.0,eor
5705,2022-08-03 05:00:00,3,16.5,68.0,eor
5705,2022-08-03 06:00:00,3,18.1,63.0,eor
5705,2022-08-03 07:00:00,3,20.2,57.0,eor
5705,2022-08-03 08:00:00,3,24.5,44.0,eor
5705,2022-08-03 09:00:00,3,27.7,36.0,eor
5705,2022-08-03 10:00:00,3,30.4,31.0,eor
5705,2022-08-03 11:00:00,3,32.4,30.0,eor
5705,2022-08-03 12:00:00,3,32.1,29.0,eor
5705,2022-08-03 13:00:00,3,33.0,28.0,eor
5705,2022-08-03 14:00:00,3,33.8,27.0,eor
5705,2022-08-03 15:00:00,3,34.1,26.0,eor
5705,2022-08-03 16:00:00,3,33.7,28.0,eor
5705,2022-08-03 17:00:00,3,33.3,28.0,eor
5705,2022-08-03 18:00:00,3,31.8,30.0,eor
5705,2022-08-03 19:00:00,3,30.9,31.0,eor
5705,2022-08-03 20:00:00,3,28.4,38.0,eor
5705,2022-08-03 21:00:00,3,26.4,43.0,eor
5705,2022-08-03 22:00:00,3,25.1,48.0,eor
5705,2022-08-03 23:00:00,3,23.6,53.0,eor
5705,2022-08-04 00:00:00,3,22.2,57.0,eor
5705,2022-08-04 01:00:00,3,20.4,62.0,eor
5705,2022-08-04 02:00:00,3,20.2,62.0,eor
5705,2022-08-04 03:00:00,3,18.9,66.0,eor
5705,2022-08-04 04:00:00,3,18.6,67.0,eor
5705,2022-08-04 05:00:00,3,19.2,67.0,eor
5705,2022-08-04 06:00:00,3,21.9,59.0,eor
5705,2022-08-04 07:00:00,3,23.9,53.0,eor
5705,2022-08-04 08:00:00,3,27.5,44.0,eor
5705,2022-08-04 09:00:00,3,30.9,35.0,eor
5705,2022-08-04 10:00:00,3,34.3,25.0,eor
5705,2022-08-04 11:00:00,3,35.4,24.0,eor
5705,2022-08-04 12:00:00,3,36.8,22.0,eor
5705,2022-08-04 13:00:00,3,35.9,23.0,eor
5705,2022-08-04 14:00:00,3,37.7,21.0,eor
5705,2022-08-04 15:00:00,3,36.0,21.0,eor
5705,2022-08-04 16:00:00,3,35.8,22.0,eor
5705,2022-08-04 17:00:00,3,36.2,21.0,eor
5705,2022-08-04 18:00:00,3,34.9,23.0,eor
5705,2022-08-04 19:00:00,3,32.5,27.0,eor
5705,2022-08-04 20:00:00,3,30.3,32.0,eor
5705,2022-08-04 21:00:00,3,27.4,39.0,eor
5705,2022-08-04 22:00:00,3,25.3,42.0,eor
5705,2022-08-04 23:00:00,3,24.1,45.0,eor
5705,2022-08-05 00:00:00,3,23.2,48.0,eor
5705,2022-08-05 01:00:00,3,23.0,51.0,eor
5705,2022-08-05 02:00:00,3,23.9,47.0,eor
5705,2022-08-05 03:00:00,3,24.0,57.0,eor
5705,2022-08-05 04:00:00,3,23.5,61.0,eor
5705,2022-08-05 05:00:00,3,24.0,60.0,eor
5705,2022-08-05 06:00:00,3,25.0,53.0,eor
5705,2022-08-05 07:00:00,3,25.3,54.0,eor
5705,2022-08-05 08:00:00,3,27.2,50.0,eor
5705,2022-08-05 09:00:00,3,26.9,46.0,eor
5705,2022-08-05 10:00:00,3,29.2,41.0,eor
5705,2022-08-05 11:00:00,3,31.1,37.0,eor
5705,2022-08-05 12:00:00,3,30.6,36.0,eor
5705,2022-08-05 13:00:00,3,29.8,35.0,eor
5705,2022-08-05 14:00:00,3,29.3,39.0,eor
5705,2022-08-05 15:00:00,3,27.0,45.0,eor
5705,2022-08-05 16:00:00,3,27.1,48.0,eor
5705,2022-08-05 17:00:00,3,26.4,52.0,eor
5705,2022-08-05 18:00:00,3,24.3,58.0,eor
5705,2022-08-05 19:00:00,3,21.5,64.0,eor
5705,2022-08-05 20:00:00,3,20.2,66.0,eor
5705,2022-08-05 21:00:00,3,19.5,65.0,eor
5705,2022-08-05 22:00:00,3,18.9,64.0,eor
5705,2022-08-05 23:00:00,3,18.1,62.0,eor
5705,2022-08-06 00:00:00,3,17.6,62.0,eor
5705,2022-08-06 01:00:00,3,17.1,63.0,eor
5705,2022-08-06 02:00:00,3,16.7,65.0,eor
5705,2022-08-06 03:00:00,3,15.8,70.0,eor
5705,2022-08-06 04:00:00,3,15.2,69.0,eor
5705,2022-08-06 05:00:00,3,14.8,65.0,eor
5705,2022-08-06 06:00:00,3,16.3,57.0,eor
5705,2022-08-06 07:00:00,3,17.3,54.0,eor
5705,2022-08-06 08:00:00,3,19.0,47.0,eor
5705,2022-08-06 09:00:00,3,20.6,41.0,eor
5705,2022-08-06 10:00:00,3,21.6,35.0,eor
5705,2022-08-06 11:00:00,3,21.5,31.0,eor
5705,2022-08-06 12:00:00,3,22.9,28.0,eor
5705,2022-08-06 13:00:00,3,24.7,24.0,eor
5705,2022-08-06 14:00:00,3,24.4,22.0,eor
5705,2022-08-06 15:00:00,3,25.0,23.0,eor
5705,2022-08-06 16:00:00,3,24.5,24.0,eor
5705,2022-08-06 17:00:00,3,24.5,25.0,eor
5705,2022-08-06 18:00:00,3,23.0,27.0,eor
5705,2022-08-06 19:00:00,3,21.5,31.0,eor
5705,2022-08-06 20:00:00,3,19.9,35.0,eor
5705,2022-08-06 21:00:00,3,18.5,38.0,eor
5705,2022-08-06 22:00:00,3,17.2,43.0,eor
5705,2022-08-06 23:00:00,3,16.2,46.0,eor
5705,2022-08-07 00:00:00,3,14.9,50.0,eor
5705,2022-08-07 01:00:00,3,14.4,52.0,eor
5705,2022-08-07 02:00:00,3,13.9,54.0,eor
5705,2022-08-07 03:00:00,3,13.2,56.0,eor
5705,2022-08-07 04:00:00,3,12.5,59.0,eor
5705,2022-08-07 05:00:00,3,13.3,56.0,eor
5705,2022-08-07 06:00:00,3,15.3,50.0,eor
5705,2022-08-07 07:00:00,3,18.0,43.0,eor
5705,2022-08-07 08:00:00,3,20.3,39.0,eor
5705,2022-08-07 09:00:00,3,22.9,35.0,eor
5705,2022-08-07 10:00:00,3,24.1,31.0,eor
5705,2022-08-07 11:00:00,3,24.8,29.0,eor
5705,2022-08-07 12:00:00,3,25.7,27.0,eor
5705,2022-08-07 13:00:00,3,27.0,25.0,eor
5705,2022-08-07 14:00:00,3,26.8,25.0,eor
5705,2022-08-07 15:00:00,3,26.9,24.0,eor
5705,2022-08-07 16:00:00,3,27.3,23.0,eor
5705,2022-08-07 17:00:00,3,26.5,23.0,eor
5705,2022-08-07 18:00:00,3,25.3,24.0,eor
5705,2022-08-07 19:00:00,3,23.4,29.0,eor
5705,2022-08-07 20:00:00,3,21.4,33.0,eor
5705,2022-08-07 21:00:00,3,20.5,36.0,eor
5705,2022-08-07 22:00:00,3,19.3,38.0,eor
5705,2022-08-07 23:00:00,3,18.3,41.0,eor
5705,2022-08-08 00:00:00,3,17.4,43.0,eor
5705,2022-08-08 01:00:00,3,16.3,46.0,eor
5705,2022-08-08 02:00:00,3,15.6,48.0,eor
5705,2022-08-08 03:00:00,3,14.7,50.0,eor
5705,2022-08-08 04:00:00,3,14.2,51.0,eor
5705,2022-08-08 05:00:00,3,15.3,50.0,eor
5705,2022-08-08 06:00:00,3,17.2,47.0,eor
5705,2022-08-08 07:00:00,3,19.9,41.0,eor
5705,2022-08-08 08:00:00,3,22.6,36.0,eor
5705,2022-08-08 09:00:00,3,24.2,32.0,eor
5705,2022-08-08 10:00:00,3,26.4,26.0,eor
5705,2022-08-08 11:00:00,3,27.7,25.0,eor
5705,2022-08-08 12:00:00,3,28.1,25.0,eor
5705,2022-08-08 13:00:00,3,28.8,23.0,eor
5705,2022-08-08 14:00:00,3,28.6,23.0,eor
5705,2022-08-08 15:00:00,3,28.7,23.0,eor
5705,2022-08-08 16:00:00,3,28.4,23.0,eor
5705,2022-08-08 17:00:00,3,28.0,24.0,eor
5705,2022-08-08 18:00:00,3,27.0,25.0,eor
5705,2022-08-08 19:00:00,3,25.1,29.0,eor
5705,2022-08-08 20:00:00,3,23.9,32.0,eor
5705,2022-08-08 21:00:00,3,22.5,34.0,eor
5705,2022-08-08 22:00:00,3,20.9,38.0,eor
5705,2022-08-08 23:00:00,3,19.6,42.0,eor
5705,2022-08-09 00:00:00,3,19.3,43.0,eor
5705,2022-08-09 01:00:00,3,18.0,46.0,eor
5705,2022-08-09 02:00:00,3,17.1,49.0,eor
5705,2022-08-09 03:00:00,3,16.4,51.0,eor
5705,2022-08-09 04:00:00,3,15.2,55.0,eor
5705,2022-08-09 05:00:00,3,16.2,53.0,eor
5705,2022-08-09 06:00:00,3,18.4,49.0,eor
5705,2022-08-09 07:00:00,3,20.9,43.0,eor
5705,2022-08-09 08:00:00,3,24.5,35.0,eor
5705,2022-08-09 09:00:00,3,25.7,31.0,eor
5705,2022-08-09 10:00:00,3,27.0,28.0,eor
5705,2022-08-09 11:00:00,3,28.1,25.0,eor
5705,2022-08-09 12:00:00,3,27.8,26.0,eor
5705,2022-08-09 13:00:00,3,29.9,25.0,eor
5705,2022-08-09 14:00:00,3,29.7,24.0,eor
5705,2022-08-09 15:00:00,3,29.8,24.0,eor
5705,2022-08-09 16:00:00,3,29.1,24.0,eor
5705,2022-08-09 17:00:00,3,28.3,24.0,eor
5705,2022-08-09 18:00:00,3,27.1,25.0,eor
5705,2022-08-09 19:00:00,3,25.3,28.0,eor
5705,2022-08-09 20:00:00,3,23.6,32.0,eor
5705,2022-08-09 21:00:00,3,22.5,34.0,eor
5705,2022-08-09 22:00:00,3,21.0,38.0,eor
5705,2022-08-09 23:00:00,3,20.4,40.0,eor
5705,2022-08-10 00:00:00,3,19.2,44.0,eor
5705,2022-08-10 01:00:00,3,18.2,47.0,eor
5705,2022-08-10 02:00:00,3,17.4,50.0,eor
5705,2022-08-10 03:00:00,3,16.2,54.0,eor
5705,2022-08-10 04:00:00,3,15.8,56.0,eor
5705,2022-08-10 05:00:00,3,16.2,55.0,eor
5705,2022-08-10 06:00:00,3,18.5,48.0,eor
5705,2022-08-10 07:00:00,3,21.8,41.0,eor
5705,2022-08-10 08:00:00,3,24.1,37.0,eor
5705,2022-08-10 09:00:00,3,26.4,33.0,eor
5705,2022-08-10 10:00:00,3,27.2,26.0,eor
5705,2022-08-10 11:00:00,3,28.0,25.0,eor
5705,2022-08-10 12:00:00,3,28.6,23.0,eor
5705,2022-08-10 13:00:00,3,28.8,22.0,eor
5705,2022-08-10 14:00:00,3,28.5,23.0,eor
5705,2022-08-10 15:00:00,3,29.0,23.0,eor
5705,2022-08-10 16:00:00,3,28.6,23.0,eor
5705,2022-08-10 17:00:00,3,28.0,24.0,eor
5705,2022-08-10 18:00:00,3,26.6,26.0,eor
5705,2022-08-10 19:00:00,3,25.1,28.0,eor
5705,2022-08-10 20:00:00,3,23.9,31.0,eor
5705,2022-08-10 21:00:00,3,23.2,33.0,eor
5705,2022-08-10 22:00:00,3,21.3,37.0,eor
5705,2022-08-10 23:00:00,3,19.6,42.0,eor
5705,2022-08-11 00:00:00,3,18.4,46.0,eor
5705,2022-08-11 01:00:00,3,17.2,50.0,eor
5705,2022-08-11 02:00:00,3,16.9,51.0,eor
5705,2022-08-11 03:00:00,3,16.0,57.0,eor
5705,2022-08-11 04:00:00,3,14.9,60.0,eor
5705,2022-08-11 05:00:00,3,15.5,61.0,eor
5705,2022-08-11 06:00:00,3,18.5,50.0,eor
5705,2022-08-11 07:00:00,3,20.3,47.0,eor
5705,2022-08-11 08:00:00,3,24.3,38.0,eor
5705,2022-08-11 09:00:00,3,27.0,31.0,eor
5705,2022-08-11 10:00:00,3,27.3,27.0,eor
5705,2022-08-11 11:00:00,3,28.7,24.0,eor
5705,2022-08-11 12:00:00,3,28.7,24.0,eor
5705,2022-08-11 13:00:00,3,29.8,21.0,eor
5705,2022-08-11 14:00:00,3,29.8,21.0,eor
5705,2022-08-11 15:00:00,3,29.8,21.0,eor
5705,2022-08-11 16:00:00,3,29.4,20.0,eor
5705,2022-08-11 17:00:00,3,28.7,21.0,eor
5705,2022-08-11 18:00:00,3,27.2,23.0,eor
5705,2022-08-11 19:00:00,3,25.3,26.0,eor
5705,2022-08-11 20:00:00,3,24.0,31.0,eor
5705,2022-08-11 21:00:00,3,23.8,33.0,eor
5705,2022-08-11 22:00:00,3,22.4,37.0,eor
5705,2022-08-11 23:00:00,3,21.6,39.0,eor
5705,2022-08-12 00:00:00,3,20.2,43.0,eor
5705,2022-08-12 01:00:00,3,19.2,47.0,eor
5705,2022-08-12 02:00:00,3,18.2,50.0,eor
5705,2022-08-12 03:00:00,3,16.6,55.0,eor
5705,2022-08-12 04:00:00,3,15.7,57.0,eor
5705,2022-08-12 05:00:00,3,15.8,58.0,eor
5705,2022-08-12 06:00:00,3,18.4,50.0,eor
5705,2022-08-12 07:00:00,3,21.3,42.0,eor
5705,2022-08-12 08:00:00,3,23.8,37.0,eor
5705,2022-08-12 09:00:00,3,25.4,33.0,eor
5705,2022-08-12 10:00:00,3,26.2,28.0,eor
5705,2022-08-12 11:00:00,3,27.4,26.0,eor
5705,2022-08-12 12:00:00,3,28.5,26.0,eor
5705,2022-08-12 13:00:00,3,27.4,25.0,eor
5705,2022-08-12 14:00:00,3,29.3,24.0,eor
5705,2022-08-12 15:00:00,3,28.9,23.0,eor
5705,2022-08-12 16:00:00,3,28.3,23.0,eor
5705,2022-08-12 17:00:00,3,27.7,25.0,eor
5705,2022-08-12 18:00:00,3,26.1,29.0,eor
5705,2022-08-12 19:00:00,3,24.7,32.0,eor
5705,2022-08-12 20:00:00,3,23.5,35.0,eor
5705,2022-08-12 21:00:00,3,22.4,38.0,eor
5705,2022-08-12 22:00:00,3,20.9,43.0,eor
5705,2022-08-12 23:00:00,3,19.4,47.0,eor
5705,2022-08-13 00:00:00,3,18.3,51.0,eor
5705,2022-08-13 01:00:00,3,17.4,53.0,eor
5705,2022-08-13 02:00:00,3,16.3,58.0,eor
5705,2022-08-13 03:00:00,3,15.6,61.0,eor
5705,2022-08-13 04:00:00,3,14.9,64.0,eor
5705,2022-08-13 05:00:00,3,15.0,65.0,eor
5705,2022-08-13 06:00:00,3,17.2,55.0,eor
5705,2022-08-13 07:00:00,3,21.3,45.0,eor
5705,2022-08-13 08:00:00,3,23.3,40.0,eor
5705,2022-08-13 09:00:00,3,26.2,36.0,eor
5705,2022-08-13 10:00:00,3,27.4,32.0,eor
5705,2022-08-13 11:00:00,3,28.3,28.0,eor
5705,2022-08-13 12:00:00,3,28.0,28.0,eor
5705,2022-08-13 13:00:00,3,29.0,24.0,eor
5705,2022-08-13 14:00:00,3,29.7,23.0,eor
5705,2022-08-13 15:00:00,3,30.8,23.0,eor
5705,2022-08-13 16:00:00,3,29.5,24.0,eor
5705,2022-08-13 17:00:00,3,29.3,25.0,eor
5705,2022-08-13 18:00:00,3,27.1,34.0,eor
5705,2022-08-13 19:00:00,3,25.1,42.0,eor
5705,2022-08-13 20:00:00,3,23.6,50.0,eor
5705,2022-08-13 21:00:00,3,22.4,57.0,eor
5705,2022-08-13 22:00:00,3,21.6,61.0,eor
5705,2022-08-13 23:00:00,3,20.9,64.0,eor
5705,2022-08-14 00:00:00,3,20.1,67.0,eor
5705,2022-08-14 01:00:00,3,19.2,71.0,eor
5705,2022-08-14 02:00:00,3,18.5,74.0,eor
5705,2022-08-14 03:00:00,3,17.8,77.0,eor
5705,2022-08-14 04:00:00,3,17.0,80.0,eor
5705,2022-08-14 05:00:00,3,17.4,79.0,eor
5705,2022-08-14 06:00:00,3,19.4,72.0,eor
5705,2022-08-14 07:00:00,3,21.7,65.0,eor
5705,2022-08-14 08:00:00,3,24.3,56.0,eor
5705,2022-08-14 09:00:00,3,26.4,49.0,eor
5705,2022-08-14 10:00:00,3,27.6,42.0,eor
5705,2022-08-14 11:00:00,3,29.5,33.0,eor
5705,2022-08-14 12:00:00,3,29.5,34.0,eor
5705,2022-08-14 13:00:00,3,31.5,32.0,eor
5705,2022-08-14 14:00:00,3,29.8,34.0,eor
5705,2022-08-14 15:00:00,3,29.6,32.0,eor
5705,2022-08-14 16:00:00,3,30.0,31.0,eor
5705,2022-08-14 17:00:00,3,30.2,31.0,eor
5705,2022-08-14 18:00:00,3,28.8,33.0,eor
5705,2022-08-14 19:00:00,3,27.1,39.0,eor
5705,2022-08-14 20:00:00,3,25.8,43.0,eor
5705,2022-08-14 21:00:00,3,25.1,45.0,eor
5705,2022-08-14 22:00:00,3,24.5,47.0,eor
5705,2022-08-14 23:00:00,3,23.2,52.0,eor
5705,2022-08-15 00:00:00,3,22.5,54.0,eor
5705,2022-08-15 01:00:00,3,22.1,52.0,eor
5705,2022-08-15 02:00:00,3,21.4,54.0,eor
5705,2022-08-15 03:00:00,3,21.0,53.0,eor
5705,2022-08-15 04:00:00,3,21.3,53.0,eor
5705,2022-08-15 05:00:00,3,21.2,59.0,eor
5705,2022-08-15 06:00:00,3,20.8,66.0,eor
5705,2022-08-15 07:00:00,3,21.2,67.0,eor
5705,2022-08-15 08:00:00,3,22.4,62.0,eor
5705,2022-08-15 09:00:00,3,24.1,58.0,eor
5705,2022-08-15 10:00:00,3,23.6,57.0,eor
5705,2022-08-15 11:00:00,3,25.6,50.0,eor
